Customer_ID,Age,Gender,State,Customer_Segment,Acquisition_Channel,Join_Date,Tenure_Months,Total_Orders,Orders_Last_90_Days,Total_Spend_NGN,Spend_Last_90_Days_NGN,Average_Order_Value_NGN,Days_Since_Last_Purchase,Most_Purchased_Category,Categories_Purchased,Total_Complaints,Primary_Complaint,Complaint_Severity,Complaint_Status,Days_To_Resolution,Number_of_Followups,Escalated,Complaint_Satisfaction,Return_Count,Return_Rate,Main_Return_Reason,Refund_Delay_Days,Refund_Amount_NGN,Exchange_Requested,Exchange_Successful,Average_Delivery_Days,Expected_Delivery_Days,Delivery_Delay_Days,Delivery_Delay_Count,Damaged_Delivery_Count,Missing_Item_Count,Delivery_Satisfaction,Support_Contacts,Average_Response_Time_Hours,Average_Resolution_Time_Hours,First_Contact_Resolution,Customer_Service_Rating,Product_Rating,Service_Rating,Satisfaction_Score,Trust_Score,NPS_Score,Likelihood_To_Return,Average_Discount_Percent,Discount_Usage_Rate,Price_Increase_Experienced,Competitor_Purchase_Flag,Competitor_Purchase_Frequency,Current_Status,Retained,Churned,At_Risk,Dormant,Churn_Reason,Churn_Date,Churn_Risk_Score
CUST10060,53,Female,Edo,Regular,Email,2025-03-12,17,13,2,746526.6,96441.73,53476.73,78,Electronics,4,2,Issue Not Resolved,Medium,Pending,1,0,No,4.5,2,0.154,Not as Expected,13,63165.65,Yes,Yes,3.6,5.0,0.0,0,0,0,4.4,2,18.5,21.3,Yes,4.3,4.1,4.3,4.2,4.0,33,8.6,5.15,0.262,Yes,No,0,Dormant,Yes,No,No,Yes,Not Churned,,10.6
CUST10061,57,Female,Oyo,Regular,Instagram,2025-03-11,17,13,0,665985.3,0.0,44717.52,54,Beauty,2,3,Price Increase,Low,Escalated,6,2,Yes,4.8,0,0.0,No Return,0,0.0,No,No,2.7,2.7,0.0,0,0,3,4.5,3,13.9,35.5,No,4.7,3.4,4.7,3.9,3.9,46,7.1,6.99,0.703,No,No,0,Retained,Yes,No,No,No,Not Churned,,12.5
CUST10062,21,Female,Delta,High Value,Email,2025-05-09,16,6,1,547848.38,78575.04,85472.13,71,Trousers,4,4,Damaged Product,Low,Closed,6,0,No,4.9,2,0.333,Changed Mind,3,130500.13,No,No,1.8,2.8,0.0,0,1,0,3.7,4,2.6,6.0,No,4.1,4.2,4.1,3.8,4.1,26,8.7,0.44,0.096,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,9.2
CUST10063,19,Female,Abuja,New Customer,Instagram,2025-05-13,15,8,0,187948.48,0.0,24865.0,44,Electronics,1,2,Product Not as Described,Low,Resolved,5,2,No,4.4,4,0.5,Wrong Item,4,68770.29,No,No,6.5,4.4,2.1,0,0,0,3.7,2,2.6,5.6,No,3.2,3.2,3.2,3.4,3.4,-3,7.7,12.22,0.308,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,22.2
CUST10064,23,Male,Anambra,Loyal,Google,2024-11-20,21,12,2,297665.46,53792.91,27678.61,103,Tops,5,0,No Complaint,None,No Complaint,0,0,No,,0,0.0,No Return,0,0.0,No,No,2.3,3.1,0.0,0,0,0,3.4,2,11.1,21.3,Yes,3.8,3.8,3.8,3.7,3.4,21,8.7,2.97,0.101,Yes,Yes,7,Dormant,Yes,No,No,Yes,Not Churned,,12.8
CUST10065,59,Male,Abuja,Loyal,Google,2026-03-17,5,12,5,414124.78,172524.13,36343.82,25,Bags,4,0,No Complaint,None,No Complaint,0,0,No,,0,0.0,No Return,0,0.0,No,No,2.9,3.2,0.0,0,0,0,4.4,1,5.8,13.3,Yes,2.6,3.7,2.6,3.5,3.5,31,7.3,4.03,0.748,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,3.1
CUST10066,21,Male,Imo,Loyal,Google,2025-01-08,20,10,6,94398.5,61154.77,10029.63,59,Beauty,1,0,No Complaint,None,No Complaint,0,0,No,,0,0.0,No Return,0,0.0,No,No,7.5,5.1,2.4,3,0,0,3.7,1,10.4,13.5,Yes,4.9,3.9,4.9,4.3,4.9,34,7.3,5.11,0.088,No,No,0,Churned,No,Yes,No,No,Poor Customer Service,1770854400000000000,14.1
CUST10067,46,Female,Cross River,High Value,Referral,2024-02-19,30,9,1,70040.4,8513.51,8598.57,29,Beauty,5,0,No Complaint,None,No Complaint,0,0,No,,4,0.444,Late Delivery,2,22753.39,No,No,2.5,3.6,0.0,0,1,1,3.7,2,12.4,16.6,Yes,4.6,2.9,4.6,4.1,4.2,32,7.7,3.12,0.612,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,8.0
CUST10068,35,Female,Cross River,High Value,Google,2025-09-08,11,9,2,334727.9,66383.99,37192.56,39,Trousers,4,2,Missing Product,Medium,Closed,2,2,No,5.0,2,0.222,Wrong Color,17,45043.75,Yes,No,5.0,5.3,0.0,0,1,0,5.0,3,4.6,9.2,No,5.0,4.2,5.0,5.0,4.2,63,10.0,4.71,0.339,No,No,0,Retained,Yes,No,No,No,Not Churned,,6.0
CUST10069,43,Female,Anambra,New Customer,Google,2024-03-04,30,11,4,193293.19,74993.74,18346.37,94,Accessories,4,4,Late Delivery,Medium,Resolved,2,0,No,5.0,1,0.091,Not as Expected,2,15725.25,Yes,Yes,4.5,2.8,1.7,1,0,0,3.3,4,6.7,10.0,Yes,3.0,3.3,3.0,3.8,3.2,32,7.0,9.82,0.417,Yes,Yes,3,Churned,No,Yes,No,No,Website/App Problems,1787961600000000000,53.6
CUST10070,61,Female,Plateau,Loyal,TikTok,2023-02-10,43,17,1,323294.7,16266.35,16832.86,174,Accessories,1,4,Refund Delayed,Low,Resolved,3,0,No,4.6,1,0.059,Changed Mind,1,14700.54,Yes,Yes,7.8,5.3,2.5,2,0,3,2.2,4,1.5,7.4,No,4.0,4.3,4.0,3.6,3.0,76,7.2,6.14,0.322,No,Yes,6,At Risk,Yes,No,Yes,No,Not Churned,,43.6
CUST10071,51,Female,Ogun,Loyal,TikTok,2025-06-23,14,14,2,574703.91,72912.16,41504.52,44,Shoes,1,1,Wrong Product,Medium,Resolved,6,0,No,2.9,3,0.214,Damaged,2,49097.82,No,No,4.6,5.2,0.0,0,1,2,4.2,1,5.1,9.4,No,4.9,4.2,4.9,5.0,5.0,43,10.0,1.46,0.413,No,No,0,Retained,Yes,No,No,No,Not Churned,,13.6
CUST10072,27,Male,Kaduna,Loyal,Website,2025-10-08,10,12,2,200124.11,25526.21,14934.37,101,Dresses,5,1,Return Difficulty,Low,Closed,7,0,No,5.0,1,0.083,Wrong Color,1,5756.57,No,No,6.0,4.1,1.9,2,0,0,3.3,1,14.2,24.9,No,3.4,4.3,3.4,4.5,4.1,30,6.5,6.13,0.443,Yes,No,0,Churned,No,Yes,No,No,Price Too High,1780099200000000000,41.2
CUST10073,53,Female,Kaduna,New Customer,Facebook,2024-12-03,21,10,7,430715.23,315212.66,44734.87,44,Beauty,3,3,Refund Delayed,Low,Resolved,3,1,No,4.5,1,0.1,Wrong Color,7,23410.65,Yes,No,5.3,4.8,0.5,0,0,1,4.9,3,5.5,17.5,No,4.4,4.2,4.4,4.9,4.9,66,9.1,2.05,0.184,No,No,0,Retained,Yes,No,No,No,Not Churned,,50.5
CUST10074,31,Female,Ogun,Loyal,Referral,2023-03-20,42,7,2,163237.22,42423.28,21113.22,110,Accessories,5,4,Repeated Issue,Low,Resolved,3,0,No,3.9,1,0.143,Not as Expected,4,8480.67,Yes,Yes,3.7,3.8,0.0,0,0,0,4.2,4,10.0,10.8,No,3.8,3.4,3.8,3.6,3.5,34,8.9,2.95,0.5,Yes,No,0,Dormant,Yes,No,No,Yes,Not Churned,,27.4
CUST10075,48,Female,Ogun,High Value,Referral,2024-12-17,20,8,3,166012.79,65508.02,20695.33,54,Accessories,4,1,Late Delivery,Low,Escalated,5,0,Yes,5.0,0,0.0,No Return,0,0.0,No,No,6.4,4.8,1.6,0,0,1,3.6,1,7.6,10.8,No,3.7,4.9,3.7,4.5,5.0,25,8.8,2.9,0.264,No,No,0,Retained,Yes,No,No,No,Not Churned,,6.9
CUST10076,65,Female,Enugu,High Value,Google,2024-06-27,26,9,2,304263.26,79168.28,38039.42,92,Dresses,4,4,Rude Staff,Low,Pending,11,1,No,4.8,1,0.111,Product Description Inaccurate,5,13799.1,Yes,Yes,2.8,3.2,0.0,0,0,0,4.1,4,7.9,11.0,No,3.5,3.9,3.5,4.4,4.5,43,10.0,10.76,0.128,No,No,0,Churned,No,Yes,No,No,Competitor,1774051200000000000,50.4
CUST10077,32,Female,Rivers,Regular,Google,2024-04-18,28,7,2,125114.81,37793.31,17670.73,69,Tops,4,2,Poor Customer Service,Medium,Resolved,5,1,No,5.0,2,0.286,Not as Expected,11,29013.62,Yes,Yes,3.5,5.2,0.0,0,0,1,3.5,2,6.2,20.0,No,4.5,4.0,4.5,4.1,3.3,14,9.0,0.88,0.325,No,Yes,3,Retained,Yes,No,No,No,Not Churned,,55.0
CUST10078,25,Male,Ogun,New Customer,Google,2026-03-11,5,11,1,761147.71,67862.93,73515.97,103,Beauty,1,3,Account Issue,Low,Escalated,2,0,Yes,5.0,0,0.0,No Return,0,0.0,No,No,2.4,4.9,0.0,0,0,0,3.9,3,2.7,13.0,Yes,3.8,4.1,3.8,4.2,5.0,54,10.0,10.75,0.24,No,No,0,Churned,No,Yes,No,No,No Longer Needed,1769212800000000000,32.5
CUST10079,31,Male,Abuja,Regular,Instagram,2023-10-21,34,8,3,234379.0,87005.35,30422.73,70,Shoes,4,2,Order Cancellation,Medium,Resolved,4,1,No,5.0,1,0.125,Not as Expected,8,14513.89,No,No,5.4,4.7,0.7,0,0,0,3.7,2,2.8,9.6,No,3.3,4.8,3.3,4.1,4.1,37,6.2,10.52,0.051,No,No,0,Retained,Yes,No,No,No,Not Churned,,23.1
CUST10080,40,Male,Enugu,Loyal,Facebook,2024-09-01,24,13,4,439185.85,109840.91,31728.28,85,Shoes,4,4,Late Delivery,Low,Resolved,5,1,No,4.2,2,0.154,Not as Expected,10,34756.34,Yes,Yes,5.6,4.9,0.7,2,0,0,4.2,4,2.6,15.8,No,2.9,4.3,2.9,3.6,3.0,6,6.9,6.59,0.103,No,No,0,Churned,No,Yes,No,No,Better Alternative,1770249600000000000,61.2
CUST10081,57,Female,Plateau,Loyal,Instagram,2023-05-16,40,10,0,443472.04,0.0,43351.58,40,Tops,5,1,Return Difficulty,Low,Resolved,1,0,No,5.0,2,0.2,Changed Mind,4,46243.88,Yes,No,4.1,3.5,0.6,1,0,1,4.0,2,2.7,5.0,Yes,4.0,2.8,4.0,3.5,3.7,-9,8.1,5.72,0.037,No,No,0,Retained,Yes,No,No,No,Not Churned,,7.2
CUST10082,38,Female,Oyo,Regular,TikTok,2024-04-28,28,10,2,599234.33,96840.73,53506.63,19,Dresses,1,4,Poor Customer Service,High,Resolved,9,1,No,3.9,4,0.4,Defective,2,193384.07,No,No,2.1,3.1,0.0,0,0,0,4.4,4,16.1,21.4,No,3.5,4.7,3.5,4.4,4.8,9,9.2,3.03,0.21,No,No,0,Retained,Yes,No,No,No,Not Churned,,9.1
CUST10083,33,Female,Enugu,New Customer,TikTok,2025-03-24,17,12,4,338259.66,104652.56,24885.77,19,Bags,5,2,Discount Not Applied,Low,Pending,1,2,No,4.0,1,0.083,Changed Mind,11,21954.96,No,No,5.0,3.6,1.4,1,0,2,2.7,2,1.8,6.3,No,4.0,4.4,4.0,4.0,3.8,26,8.2,1.12,0.377,No,No,0,Retained,Yes,No,No,No,Not Churned,,31.8
CUST10084,62,Female,Lagos,Regular,Email,2024-07-08,26,9,4,428208.25,180948.23,44609.55,100,Tops,3,1,Product Not as Described,High,Resolved,4,2,No,4.8,0,0.0,No Return,0,0.0,No,No,3.9,2.6,1.3,1,1,0,3.0,1,4.9,7.0,No,3.0,4.1,3.0,2.9,2.2,18,7.3,8.1,0.506,No,No,0,At Risk,Yes,No,Yes,No,Not Churned,,22.7
CUST10085,35,Male,Kaduna,Regular,TikTok,2023-02-15,43,10,0,510985.48,0.0,45904.27,38,Bags,5,6,Late Delivery,Medium,Escalated,6,0,Yes,4.0,1,0.1,Wrong Color,6,26092.47,No,No,5.1,3.3,1.8,1,0,0,4.0,6,9.2,10.5,No,2.9,4.1,2.9,3.6,3.9,-2,6.6,8.57,0.274,Yes,No,0,Churned,No,Yes,No,No,Too Many Delivery Problems,1778198400000000000,49.9
CUST10086,64,Female,Imo,High Value,Instagram,2025-12-07,8,8,1,482864.49,64593.73,64715.34,41,Shoes,5,4,Account Issue,Low,Resolved,7,0,No,4.4,0,0.0,No Return,0,0.0,No,No,4.4,4.3,0.1,0,0,0,4.0,4,6.1,10.0,No,3.1,4.8,3.1,4.1,3.2,48,7.5,2.54,0.282,No,Yes,3,Retained,Yes,No,No,No,Not Churned,,5.2
CUST10087,41,Female,Lagos,Loyal,Website,2023-07-17,38,14,3,322443.86,76613.23,25550.92,35,Shoes,3,4,Repeated Issue,Medium,Resolved,4,0,No,3.9,0,0.0,No Return,0,0.0,No,No,5.8,5.0,0.8,0,0,1,4.3,4,10.9,13.7,No,4.5,4.5,4.5,4.2,4.4,43,6.9,3.78,0.546,No,Yes,4,Retained,Yes,No,No,No,Not Churned,,7.0
CUST10088,43,Female,Abuja,Regular,Website,2023-03-25,41,15,3,668012.4,125186.68,45916.16,40,Accessories,5,0,No Complaint,None,No Complaint,0,0,No,,1,0.067,Product Description Inaccurate,2,29640.57,No,No,5.6,5.3,0.3,1,0,1,4.0,1,17.9,22.2,Yes,2.9,4.3,2.9,3.7,4.1,33,6.8,3.3,0.099,No,No,0,Retained,Yes,No,No,No,Not Churned,,17.8
CUST10089,42,Female,Delta,Regular,Google,2024-06-26,26,7,2,285169.44,85644.67,42087.68,33,Beauty,4,0,No Complaint,None,No Complaint,0,0,No,,2,0.286,Product Description Inaccurate,5,32620.16,Yes,Yes,3.3,4.7,0.0,0,1,0,3.2,2,20.8,26.8,Yes,3.9,4.2,3.9,4.0,4.4,8,7.6,2.29,0.18,No,No,0,Retained,Yes,No,No,No,Not Churned,,6.2
CUST10090,62,Male,Delta,New Customer,Referral,2026-03-30,5,9,7,374556.34,243596.5,39277.42,68,Shoes,4,1,Poor Customer Service,Low,Resolved,8,3,No,4.5,0,0.0,No Return,0,0.0,No,No,5.9,5.2,0.7,1,0,0,3.5,2,6.8,23.7,No,4.0,4.8,4.0,4.3,3.8,39,8.4,1.89,0.278,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,19.7
CUST10091,58,Female,Ogun,High Value,Email,2023-03-12,42,16,3,196047.24,30517.69,11069.64,25,Electronics,2,2,Poor Customer Service,Low,Escalated,9,2,Yes,4.1,0,0.0,No Return,0,0.0,No,No,3.3,3.4,0.0,0,0,1,5.0,2,6.7,9.0,No,3.1,4.9,3.1,4.5,4.8,24,9.9,5.25,0.537,No,No,0,Retained,Yes,No,No,No,Not Churned,,3.8
CUST10092,46,Female,Oyo,Regular,Referral,2024-06-03,27,12,1,674106.78,52362.61,58506.57,75,Accessories,1,4,Poor Customer Service,Low,Pending,6,2,No,3.8,0,0.0,No Return,0,0.0,No,No,3.8,4.5,0.0,2,0,1,4.6,4,7.2,11.7,No,3.7,4.4,3.7,4.1,4.1,37,5.2,2.4,0.331,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,50.1
CUST10093,32,Female,Enugu,Regular,Website,2025-06-16,14,12,5,629086.86,286545.21,52703.83,56,Electronics,4,0,No Complaint,None,No Complaint,0,0,No,,0,0.0,No Return,0,0.0,No,No,8.2,5.4,2.8,6,0,0,2.7,1,8.4,10.8,Yes,3.6,4.0,3.6,2.8,2.4,6,5.2,3.28,0.135,No,No,0,At Risk,Yes,No,Yes,No,Not Churned,,11.4
CUST10094,62,Female,,Regular,Instagram,2025-07-01,14,11,2,438904.07,94400.59,43926.79,74,Accessories,1,1,Poor Customer Service,Critical,Closed,3,3,No,5.0,1,0.091,Poor Quality,5,41652.93,No,No,2.2,4.3,0.0,1,0,0,4.7,1,2.8,11.2,No,4.4,4.7,4.4,4.6,4.3,40,9.4,10.74,0.196,No,No,0,Retained,Yes,No,No,No,Not Churned,,10.4
CUST10095,18,Male,Delta,Loyal,Facebook,2025-12-11,8,8,2,189478.63,51061.46,23889.32,62,Accessories,5,1,Coupon Expired,Medium,Closed,3,6,Yes,3.4,0,0.0,No Return,0,0.0,No,No,4.0,3.8,0.2,0,1,0,3.9,1,4.1,16.2,No,4.4,4.1,4.4,4.7,5.0,87,9.3,8.92,0.403,No,No,0,Retained,Yes,No,No,No,Not Churned,,8.8
CUST10096,42,Male,Anambra,Loyal,Google,2025-12-04,9,13,4,860479.61,307715.18,70574.07,22,Dresses,2,2,Return Difficulty,High,Resolved,4,4,Yes,4.0,0,0.0,No Return,0,0.0,No,No,3.5,3.3,0.2,0,1,0,4.6,2,2.7,9.4,No,3.6,4.1,3.6,4.7,5.0,49,10.0,2.89,0.143,No,No,0,Retained,Yes,No,No,No,Not Churned,,10.5
CUST10097,24,Male,Ogun,Loyal,Referral,2023-10-20,34,8,5,244809.98,156100.65,31122.14,26,Shoes,4,1,Discount Not Applied,Low,Escalated,12,0,Yes,3.8,1,0.125,Wrong Item,9,15929.74,Yes,Yes,4.1,3.4,0.7,2,0,0,4.1,1,2.9,12.0,No,4.4,4.3,4.4,4.7,4.2,66,10.0,0.57,0.201,No,No,0,Retained,Yes,No,No,No,Not Churned,,7.2
CUST10098,26,Male,Anambra,Regular,Website,2025-07-26,13,3,1,115420.27,43394.61,40416.92,57,Trousers,5,2,Late Delivery,Medium,Resolved,2,1,No,4.0,0,0.0,No Return,0,0.0,No,No,2.6,3.1,0.0,0,0,0,3.8,2,2.4,6.2,Yes,3.6,4.6,3.6,3.5,3.7,7,6.9,8.74,0.086,No,No,0,Retained,Yes,No,No,No,Not Churned,,7.1
CUST10099,41,Female,Abia,Regular,Email,2025-03-22,17,14,5,283985.16,85227.38,18468.18,109,Accessories,2,2,Exchange Difficulty,Medium,Resolved,1,3,No,4.0,1,0.071,Wrong Size,8,12621.77,No,No,1.7,4.6,0.0,1,0,1,4.5,2,4.9,11.8,No,3.4,4.2,3.4,4.3,4.2,34,6.6,0.71,0.401,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,17.6
CUST10100,18,Male,Oyo,New Customer,Google,2025-05-16,15,10,4,242539.55,104183.03,27527.0,41,Beauty,5,2,Poor Customer Service,Medium,Closed,3,2,No,4.5,2,0.2,Product Description Inaccurate,6,41603.99,Yes,Yes,4.1,4.7,0.0,0,0,0,3.4,2,13.0,16.5,No,4.6,4.2,4.6,4.4,4.3,10,9.0,7.48,0.286,No,No,0,Retained,Yes,No,No,No,Not Churned,,10.5
CUST10101,61,Female,Edo,Loyal,Instagram,2024-01-15,32,9,5,289004.33,159779.55,33055.28,26,Tops,1,2,Return Difficulty,Medium,Resolved,8,1,No,4.5,0,0.0,No Return,0,0.0,No,No,4.3,4.8,0.0,0,0,0,4.5,2,10.2,20.3,No,4.6,4.2,4.6,4.8,4.5,62,10.0,0.96,0.097,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,5.8
CUST10102,25,Female,Imo,New Customer,Website,2025-10-03,11,10,3,239373.08,54870.43,20966.49,76,Electronics,5,0,No Complaint,None,No Complaint,0,0,No,,1,0.1,Damaged,2,7360.62,Yes,Yes,6.1,3.9,2.2,3,0,0,3.3,2,1.7,2.8,Yes,4.4,3.1,4.4,3.4,3.2,3,8.3,2.43,0.042,No,No,0,Churned,No,Yes,No,No,Poor Customer Service,1768176000000000000,27.8
CUST10103,41,Male,Kaduna,Regular,Referral,2023-09-19,35,8,0,198339.68,0.0,23315.91,106,Trousers,5,0,No Complaint,None,No Complaint,0,0,No,,0,0.0,No Return,0,0.0,No,No,3.9,2.9,1.0,1,0,0,3.8,0,5.2,9.7,Yes,4.4,4.3,4.4,3.7,3.7,-10,9.1,3.23,0.358,No,Yes,3,Dormant,Yes,No,No,Yes,Not Churned,,14.6
CUST10104,28,Female,Enugu,Loyal,Facebook,2024-08-02,25,12,2,540591.45,72824.31,41387.14,134,Beauty,5,3,Missing Product,Medium,Escalated,2,0,Yes,4.0,1,0.083,Late Delivery,3,28679.9,Yes,Yes,4.7,3.8,0.9,3,0,0,3.3,3,9.6,12.0,Yes,4.5,3.9,4.5,4.2,3.2,26,8.1,2.94,0.737,Yes,Yes,4,At Risk,Yes,No,Yes,No,Not Churned,,26.3
CUST10105,34,Male,Plateau,Loyal,Google,2023-12-23,32,8,3,470363.62,166513.27,52865.72,59,Tops,2,0,No Complaint,None,No Complaint,0,0,No,,3,0.375,Product Description Inaccurate,5,62466.1,No,No,7.2,4.7,2.5,0,0,1,3.3,4,6.0,12.3,Yes,4.3,3.7,4.3,3.9,3.6,24,6.7,0.74,0.147,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,11.9
CUST10106,25,Female,Imo,Regular,TikTok,2024-11-28,21,10,4,155494.83,68741.95,15904.18,56,Beauty,5,1,Failed Payment,Low,Resolved,8,1,No,4.5,0,0.0,No Return,0,0.0,No,No,6.7,5.1,1.6,3,0,0,3.6,1,4.5,11.4,No,3.8,3.1,3.8,4.3,4.0,50,7.7,1.99,0.439,No,No,0,Retained,Yes,No,No,No,Not Churned,,8.5
CUST10107,52,Male,Ogun,Regular,Website,2025-11-02,10,9,3,778444.46,286693.27,96339.21,36,Shoes,2,1,Issue Not Resolved,Low,Resolved,3,2,No,5.0,0,0.0,No Return,0,0.0,No,No,5.8,2.7,3.1,3,1,0,3.1,2,0.5,3.0,No,4.1,3.6,4.1,3.7,3.4,11,7.2,10.31,0.235,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,6.2
CUST10108,52,Male,Abuja,New Customer,Google,2024-03-18,29,13,2,272136.45,37666.81,21126.11,40,Bags,2,2,Poor Product Quality,Low,Resolved,2,3,No,4.2,1,0.077,Changed Mind,1,14974.72,No,No,3.1,3.2,0.0,0,0,1,3.8,2,4.8,11.2,No,3.5,2.7,3.5,4.0,3.6,45,8.3,3.0,0.135,No,No,0,Retained,Yes,No,No,No,Not Churned,,5.6
CUST10109,50,Male,Kano,Loyal,Google,2024-12-26,20,12,0,246750.63,0.0,19467.86,58,Trousers,3,2,Issue Not Resolved,Medium,Escalated,4,0,Yes,4.7,1,0.083,Wrong Item,4,8876.82,No,No,7.0,5.4,1.6,2,1,1,2.8,2,7.7,12.2,No,3.8,4.1,3.8,3.5,4.0,14,6.8,4.88,0.272,No,No,0,Churned,No,Yes,No,No,Lack of Product Availability,1781913600000000000,33.2
CUST10110,22,Male,Kano,Loyal,Email,2023-10-13,35,10,1,653866.6,59022.18,66713.34,33,Dresses,5,2,Issue Not Resolved,Critical,Closed,1,2,No,4.0,0,0.0,No Return,0,0.0,No,No,3.9,3.8,0.1,0,0,0,5.0,2,23.4,23.6,No,3.5,4.7,3.5,4.5,3.8,41,9.7,6.67,0.153,Yes,Yes,2,Churned,No,Yes,No,No,Lack of Product Availability,1783296000000000000,35.4
CUST10111,59,Male,Plateau,Regular,TikTok,2024-07-23,25,12,7,535177.42,274362.79,44551.59,13,Bags,4,1,Product Not as Described,Medium,Escalated,10,1,Yes,3.9,0,0.0,No Return,0,0.0,No,No,1.6,2.7,0.0,0,1,1,4.5,1,9.2,16.5,No,3.9,5.0,3.9,4.1,3.3,6,7.6,3.61,0.176,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,1.6
CUST10112,56,Female,Kano,Regular,Google,2025-04-19,16,6,2,337610.19,106019.9,51019.2,84,Dresses,2,1,Issue Not Resolved,High,Resolved,5,1,No,4.7,2,0.333,Defective,4,56261.99,Yes,Yes,2.5,3.1,0.0,0,0,0,4.3,1,12.2,23.8,No,3.3,4.4,3.3,3.7,2.9,24,7.2,6.23,0.062,Yes,Yes,3,Dormant,Yes,No,No,Yes,Not Churned,,14.3
CUST10113,58,Female,Delta,Loyal,Facebook,2024-05-12,28,10,4,189845.48,80928.73,21336.13,83,Shoes,5,1,Wrong Product,Medium,Resolved,4,2,No,5.0,0,0.0,No Return,0,0.0,No,No,5.5,5.0,0.5,0,0,1,4.3,1,12.8,14.1,No,4.6,4.0,4.6,5.0,4.7,61,10.0,5.53,0.255,No,Yes,2,Churned,No,Yes,No,No,Relocated,1780185600000000000,29.4
CUST10114,45,Female,Edo,Loyal,TikTok,2024-12-05,21,8,2,308582.49,67578.29,39750.43,11,Electronics,4,2,Issue Not Resolved,Low,Closed,5,2,No,3.6,0,0.0,No Return,0,0.0,No,No,6.3,4.8,1.5,1,0,0,3.0,2,4.8,6.2,No,3.6,4.5,3.6,3.7,3.5,25,7.6,22.04,0.591,No,No,0,Retained,Yes,No,No,No,Not Churned,,3.9
CUST10115,24,Male,Abia,Regular,Facebook,2024-07-15,25,11,0,1214936.37,0.0,109152.95,77,Trousers,1,0,No Complaint,None,No Complaint,0,0,No,,0,0.0,No Return,0,0.0,No,No,5.3,3.2,2.1,1,1,1,4.0,2,3.6,5.9,Yes,4.3,4.2,4.3,4.2,4.4,27,9.6,2.32,0.216,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,10.8
CUST10116,26,Female,Edo,Regular,Instagram,2023-02-01,43,10,1,204112.15,22400.92,21244.41,108,Electronics,4,2,Order Cancellation,Medium,Resolved,8,1,No,3.4,2,0.2,Not as Expected,20,38514.49,No,No,1.4,2.8,0.0,1,0,0,4.6,2,7.0,17.1,No,3.4,3.7,3.4,3.9,2.4,12,8.9,0.54,0.408,No,No,0,Churned,No,Yes,No,No,Competitor,1780272000000000000,67.3
CUST10117,25,Male,Abia,Regular,Referral,2023-02-12,43,10,3,454845.31,137074.31,45467.53,93,Accessories,2,1,Website Error,Low,Closed,1,3,No,4.4,0,0.0,No Return,0,0.0,No,No,2.8,2.7,0.1,0,0,0,4.8,3,4.6,9.6,No,4.6,4.4,4.6,4.5,4.4,-11,10.0,2.64,0.102,No,Yes,4,Dormant,Yes,No,No,Yes,Not Churned,,12.4
CUST10118,29,Female,Enugu,New Customer,Facebook,2024-07-12,26,9,0,196304.41,0.0,22065.88,78,Beauty,2,3,Issue Not Resolved,Medium,Resolved,6,1,No,5.0,1,0.111,Wrong Color,4,15952.96,No,No,3.7,4.0,0.0,0,0,0,4.2,3,3.1,9.3,No,3.8,3.8,3.8,4.0,3.3,51,6.5,2.23,0.07,No,Yes,3,Dormant,Yes,No,No,Yes,Not Churned,,33.4
CUST10119,51,Female,Enugu,High Value,Referral,2023-09-27,35,8,3,175131.73,53403.21,19382.32,125,Beauty,2,2,Coupon Expired,Low,Resolved,3,0,No,4.6,0,0.0,No Return,0,0.0,No,No,8.3,4.6,3.7,3,0,2,3.0,3,9.3,10.9,No,4.1,4.4,4.1,3.3,3.8,5,6.5,1.3,0.126,Yes,No,0,At Risk,Yes,No,Yes,No,Not Churned,,38.4
CUST10120,50,Male,Edo,Loyal,Instagram,2025-07-31,13,9,0,259002.59,0.0,28404.74,90,Accessories,3,1,Website Error,Low,Resolved,4,0,No,4.9,1,0.111,Duplicate Order,8,19636.9,No,No,3.6,3.5,0.1,0,0,0,3.9,1,2.7,4.4,No,3.6,4.7,3.6,4.3,3.9,28,8.8,2.35,0.245,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,11.8
CUST10121,65,Female,Oyo,Loyal,Referral,2025-11-08,9,8,2,254432.15,63331.24,31532.62,127,Tops,4,4,Return Difficulty,Low,Escalated,12,0,Yes,3.0,1,0.125,Wrong Item,3,13293.01,Yes,Yes,2.2,2.8,0.0,1,0,1,4.8,4,4.2,13.2,No,3.5,3.4,3.5,3.7,3.2,9,7.6,7.32,0.189,Yes,Yes,7,At Risk,Yes,No,Yes,No,Not Churned,,30.3
